Record Type,CDS Code,Federal School ID,Federal Charter District ID,County,District,School,Status,Open Date,Closed Date,Charter Yes/No,Charter Number,Funding Type,Educational Program Type,Entity Type,Low Grade,High Grade,Virtual Instruction Type,Magnet Yes/No,Year Round Yes/No,Public Yes/No,Multilingual Yes/No,Website,Latitude,Longitude,Last Update,Street Address,Street City,Street State,Street Zip,Mailing Address,Mailing City,Mailing State,Mailing Zip,Phone,Phone Extension,Fax Number,Email,Administrator Name,Administrator Phone,Administrator Phone Ext.,Administrator Email
School,19647330128041,13487,0601542,Los Angeles,Los Angeles Unified,Alliance Kory Hunter Middle,Active,8/1/2014,No Data,Y,1532,Directly funded,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,N,Y,N,https://www.koryhunterms.org,33.987113,-118.247384,2/9/2023,5886 Compton Ave.,Los Angeles,CA,90001-1345,5886 Compton Ave.,Los Angeles,CA,90001-1345,(323) 484-0450,No Data,(323) 487-5092,No Data,Abeni Carr,No Data,No Data,acarr@laalliance.org
School,19647330117606,12342,0601690,Los Angeles,Los Angeles Unified,Alliance Leichtman-Levine Family Foundation Environmental Science High,Active,8/31/2009,No Data,Y,0929,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,N,Y,N,www.llesat.org,34.113837,-118.246925,2/9/2023,2930 Fletcher Dr.,Los Angeles,CA,90065-1407,2930 Fletcher Dr.,Los Angeles,CA,90065-1407,(323) 739-0560,No Data,(323) 739-0565,No Data,Talin Darkjian,No Data,No Data,tdarkjian@laalliance.org
School,19647330111658,11642,0602446,Los Angeles,Los Angeles Unified,Alliance Marc & Eva Stern Math and Science,Active,9/5/2006,No Data,Y,0788,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,N,Y,N,http://sternmass.org,34.062039,-118.173659,2/9/2023,5151 State University Dr.,Los Angeles,CA,90032-4226,5151 State University Dr.,Los Angeles,CA,90032-4226,(323) 987-2144,No Data,(323) 987-2149,No Data,Veronica Elias,No Data,No Data,velias@laalliance.org
School,19647330124941,12924,0601707,Los Angeles,Los Angeles Unified,Alliance Margaret M. Bloomfield Technology Academy High,Active,8/4/2014,No Data,Y,1356,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,N,Y,N,http://bloomfieldhs.org,33.967152,-118.230615,2/9/2023,7907 Santa Fe Ave.,Huntington Park,CA,90255-6630,7907 Santa Fe Ave.,Huntington Park,CA,90255-6630,(323) 537-2060,No Data,(323) 537-2044,No Data,Vanessa Sandoval,No Data,No Data,vsandoval@laalliance.org
School,19647330132084,13857,0601835,Los Angeles,Los Angeles Unified,Alliance Marine - Innovation and Technology 6-12 Complex,Active,8/3/2015,No Data,Y,1738,Directly funded,Traditional,K-12 Schools (Public),6,12,Not Virtual,N,N,Y,N,www.alliancemit.org,34.237261,-118.393274,2/9/2023,11933 Allegheny St.,Sun Valley,CA,91352-1834,11933 Allegheny St.,Sun Valley,CA,91352-1834,(747) 223-2649,No Data,(747) 223-2773,No Data,Erik Carlstone,No Data,No Data,ecarlstone@laalliance.org
School,19647330116509,12259,0602407,Los Angeles,Los Angeles Unified,Alliance Morgan McKinzie High,Active,8/31/2009,No Data,Y,0928,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,N,Y,N,www.mckinziehs.org,34.035647,-118.187753,2/9/2023,110 South Townsend Ave.,Los Angeles,CA,90063-2437,110 South Townsend Ave.,Los Angeles,CA,90063-2437,(323) 526-8198,No Data,(323) 526-8438,No Data,Rosa Menendez,No Data,No Data,rmenendez@laalliance.org
School,19647330111641,11641,0602266,Los Angeles,Los Angeles Unified,Alliance Ouchi-O'Donovan 6-12 Complex,Active,9/5/2006,No Data,Y,0784,Directly funded,Traditional,K-12 Schools (Public),6,12,Not Virtual,N,N,Y,N,http://ouchihs.org,33.993484,-118.322462,2/9/2023,5356 South Fifth Ave.,Los Angeles,CA,90043-2622,5356 South Fifth Ave.,Los Angeles,CA,90043-2622,(323) 596-2290,No Data,(323) 596-2295,No Data,Dea Tramble,No Data,No Data,dtramble@laalliance.org
School,19647330111492,11632,0602362,Los Angeles,Los Angeles Unified,Alliance Patti And Peter Neuwirth Leadership Academy,Active,9/4/2007,No Data,Y,0789,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,N,Y,N,www.neuwirthleadership.org,34.001568,-118.273838,2/9/2023,4610 South Main St.,Los Angeles,CA,90037-2736,4610 South Main St.,Los Angeles,CA,90037-2736,(213) 342-2874,No Data,(213) 342-2875,No Data,Candice Dagnino,No Data,No Data,cdagnino@laalliance.org
School,19647330117598,12378,0601900,Los Angeles,Los Angeles Unified,Alliance Piera Barbaglia Shaheen Health Services Academy,Active,8/31/2009,No Data,Y,0927,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,N,Y,N,www.pbshsa.org,33.960830,-118.294032,2/9/2023,8515 Kansas Ave.,Los Angeles,CA,90044-3496,8515 Kansas Ave.,Los Angeles,CA,90044-3496,(323) 972-9010,No Data,(323) 305-3505,No Data,Zonz Ouattara,No Data,No Data,zouattara@laalliance.org
School,19647330124891,12848,0602279,Los Angeles,Los Angeles Unified,Alliance Renee and Meyer Luskin Academy High,Active,8/6/2012,No Data,Y,1343,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,N,Y,N,http://luskinacademy.org,33.977090,-118.325758,2/9/2023,2941 West 70th St.,Los Angeles,CA,90043-4420,2941 West 70th St.,Los Angeles,CA,90043-4420,(323) 905-1210,No Data,(323) 905-1215,No Data,Amy Lozano,No Data,No Data,alozano@laalliance.org
School,19647330123133,12817,0602190,Los Angeles,Los Angeles Unified,Alliance Susan and Eric Smidt Technology High,Active,8/6/2012,No Data,Y,1163,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,N,Y,N,http://smidttech.org,34.072368,-118.220220,2/9/2023,211 South Avenue 20,Los Angeles,CA,90031-2508,211 South Avenue 20,Los Angeles,CA,90031-2508,(323) 352-3206,No Data,(323) 352-8543,No Data,Oscar Romero,No Data,No Data,oromero@laalliance.org
School,19647330123141,12766,0601568,Los Angeles,Los Angeles Unified,Alliance Ted K. Tajima High,Active,8/15/2011,No Data,Y,1164,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,N,Y,N,www.tajimahigh.org,34.063479,-118.261535,2/9/2023,1552 W. Rockwood St.,Los Angeles,CA,90026-5520,1552 W. Rockwood St.,Los Angeles,CA,90026-5520,(213) 241-8533,No Data,(213) 241-8540,No Data,Amber Diaz,No Data,No Data,adiaz@laalliance.org
School,19647330121293,12572,0602289,Los Angeles,Los Angeles Unified,Alliance Tennenbaum Family Technology High,Active,8/15/2011,No Data,Y,1162,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,N,Y,N,https://www.tennenbaumtech.org/,34.102260,-118.237398,2/9/2023,2050 North San Fernando Rd.,Los Angeles,CA,90065-1267,2050 North San Fernando Rd.,Los Angeles,CA,90065-1267,(323) 276-5545,No Data,(323) 276-5554,No Data,Evelyn Garcia,No Data,No Data,evgarcia@laalliance.org
School,19647330128009,13597,0601654,Los Angeles,Los Angeles Unified,Alliance Virgil Roberts Leadership Academy,Active,8/1/2015,No Data,Y,1530,Directly funded,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,N,Y,N,www.avrlacademy.org,33.977090,-118.325758,2/9/2023,2941 West 70th St.,Los Angeles,CA,90043-4420,2941 West 70th St.,Los Angeles,CA,90043-4420,(323) 920-4388,No Data,(323) 920-6310,No Data,Joy May-Harris,No Data,No Data,jmayharris@laalliance.org
School,19647330122184,12806,No Data,Los Angeles,Los Angeles Unified,Alta California Elementary,Active,9/13/2010,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.altacaliforniaelementary.org,34.231879,-118.456559,2/9/2023,14859 Rayen St.,Panorama City,CA,91402-1508,14859 Rayen St.,Panorama City,CA,91402-1508,(818) 830-4400,No Data,(818) 891-3414,No Data,Jose Benitez,No Data,No Data,jab0459@lausd.net
School,19647336015747,02808,No Data,Los Angeles,Los Angeles Unified,Alta Loma Elementary,Active,7/1/1915,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,Y,www.altaloma-lausd-ca.schoolloop.com,34.042526,-118.338860,11/1/2022,1745 Vineyard Ave.,Los Angeles,CA,90019-5753,1745 Vineyard Ave.,Los Angeles,CA,90019-5753,(323) 939-2113,No Data,(323) 965-9233,No Data,Deborah Alexander,No Data,No Data,dalexa1@lausd.net
School,19647330109280,11621,No Data,Los Angeles,Los Angeles Unified,Amanecer Primary Center,Active,7/5/2005,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,2,Not Virtual,N,N,Y,N,https://amanecerpc-lausd-ca.schoolloop.com/,34.024653,-118.186166,2/9/2023,832 South Eastman Ave.,Los Angeles,CA,90023-1929,832 South Eastman Ave.,Los Angeles,CA,90023-1929,(323) 264-6494,No Data,(323) 264-6505,No Data,Christina Garcia,No Data,No Data,cmg5277@lausd.net
School,19647330121103,12566,No Data,Los Angeles,Los Angeles Unified,Ambassador School-Global Education,Active,9/13/2010,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,Y,www.asge-lausd-ca.schoolloop.com,34.057779,-118.297662,10/5/2022,3201 West Eighth St.,Los Angeles,CA,90005-2171,3201 West Eighth St.,Los Angeles,CA,90005-2171,(213) 480-4520,No Data,(213) 480-4539,No Data,Catalina Hwang,No Data,No Data,cjun1@lausd.net
School,19647330121095,12559,No Data,Los Angeles,Los Angeles Unified,Ambassador-Global Leadership,Active,9/13/2010,No Data,N,No Data,No Data,Traditional,K-12 Schools (Public),6,12,Not Virtual,N,N,Y,Y,www.asgl-lausd-ca.schoolloop.com/,34.059692,-118.295474,10/5/2022,701 South Catalina St.,Los Angeles,CA,90005-1943,701 South Catalina St.,Los Angeles,CA,90005-1943,(213) 480-4540,No Data,(213) 480-4599,No Data,Kate Sohn,No Data,No Data,ksohn@lausd.net
School,19647336015754,02809,No Data,Los Angeles,Los Angeles Unified,Ambler Avenue Elementary,Active,7/1/1966,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,Y,N,Y,N,www.ambler-lausd-ca.schoolloop.com,33.877500,-118.271457,2/9/2023,319 East Sherman Dr.,Carson,CA,90746-1158,319 East Sherman Dr.,Carson,CA,90746-1158,(310) 532-4090,No Data,(310) 329-9315,No Data,Stephanie Austin,No Data,No Data,sfa3432@lausd.net
School,19647336015762,02811,No Data,Los Angeles,Los Angeles Unified,Amestoy Elementary,Active,7/1/1915,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,Y,N,Y,N,www.amestoy-lausd-ca.schoolloop.com,33.896398,-118.293376,2/9/2023,1048 West 149th St.,Gardena,CA,90247-3008,1048 West 149th St.,Gardena,CA,90247-3008,(310) 327-5592,No Data,(310) 719-8710,No Data,Priscilla Currie,No Data,No Data,pxc7372@lausd.net
School,19647330132928,12271,0601925,Los Angeles,Los Angeles Unified,Anahuacalmecac International University Preparatory of North America,Active,8/17/2015,No Data,Y,1685,Directly funded,Traditional,K-12 Schools (Public),K,12,Not Virtual,N,N,Y,Y,www.dignidad.org,34.085085,-118.181545,10/5/2022,4736 Huntington Dr. South,Los Angeles,CA,90032-1942,4736 Huntington Dr. South,Los Angeles,CA,90032-1942,(323) 352-3148,No Data,(323) 352-8758,info@dignidad.org,Marcos Aguilar,(323) 352-3148,No Data,sembrador@dignidad.org
School,19647336015770,02812,No Data,Los Angeles,Los Angeles Unified,Anatola Avenue Elementary,Active,7/1/1951,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,No Data,34.203639,-118.514587,2/9/2023,7364 Anatola Ave.,Lake Balboa,CA,91406-2350,7364 Anatola Ave.,Lake Balboa,CA,91406-2350,(818) 343-8733,No Data,(818) 344-1550,No Data,Jennifer Stone,No Data,No Data,jhall7@lausd.net
School,19647336015796,02814,No Data,Los Angeles,Los Angeles Unified,Andasol Avenue Elementary,Active,7/1/1960,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,https://andasoles-lausd-ca.schoolloop.com/,34.254435,-118.515388,2/9/2023,10126 Encino Ave.,Northridge,CA,91325-1404,10126 Encino Ave.,Northridge,CA,91325-1404,(818) 349-8631,No Data,(818) 886-7156,No Data,Veronica Gonzalez,No Data,No Data,vvg8162@lausd.net
School,19647330122218,12677,No Data,Los Angeles,Los Angeles Unified,Andres and Maria Cardenas Elementary,Active,9/13/2010,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.cardenases-lausd-ca.schoolloop.com,34.196067,-118.442175,2/9/2023,6900 Calhoun Ave.,Van Nuys,CA,91405-3209,6900 Calhoun Ave.,Van Nuys,CA,91405-3209,(818) 908-6700,No Data,(818) 374-1327,No Data,Dinora Mendoza,No Data,No Data,dmm8990@lausd.net
School,19647336057913,02896,No Data,Los Angeles,Los Angeles Unified,Andrew Carnegie Middle,Active,7/1/1965,No Data,N,No Data,No Data,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,N,Y,N,www.carnegiems.org,33.829580,-118.259254,2/9/2023,21820 Bonita St.,Carson,CA,90745-3404,21820 Bonita St.,Carson,CA,90745-3404,(310) 952-5700,No Data,(310) 830-9015,No Data,Jenaro Torres,No Data,No Data,jtorre20@lausd.net
School,19647336015804,02816,No Data,Los Angeles,Los Angeles Unified,Angeles Mesa Elementary,Active,7/1/1917,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,No Data,33.995081,-118.321566,2/9/2023,2611 West 52nd St.,Los Angeles,CA,90043-1917,2611 West 52nd St.,Los Angeles,CA,90043-1917,(323) 294-5103,No Data,(323) 294-0930,No Data,Emily Williams,No Data,No Data,erw3103@lausd.net
School,19647330123992,12905,0601658,Los Angeles,Los Angeles Unified,Animo Ellen Ochoa Charter Middle,Active,8/12/2014,No Data,Y,1286,Directly funded,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,Y,Y,N,http://ca.greendot.org/ochoa,34.041104,-118.171769,2/9/2023,4360 Dozier St.,Los Angeles,CA,90022-1840,"1149 South Hill St., Ste. 600",Los Angeles,CA,90015,(323) 565-3245,No Data,(323) 565-1610,aeo.cde@greendot.org,Cynthia Ybarra,No Data,No Data,aeo.cde@greendot.org
School,19647330134023,14036,0602096,Los Angeles,Los Angeles Unified,Animo Florence-Firestone Charter Middle,Active,8/9/2016,No Data,Y,1794,Directly funded,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,Y,Y,N,http://ca.greendot.org/florence-firestone/,33.962984,-118.242612,2/9/2023,8255 Beach St.,Los Angeles,CA,90001-4014,"1149 South Hill St., Ste. 600",Los Angeles,CA,90015,(323) 565-3280,No Data,(323) 585-6507,flo.cde@greendot.org,Joshua Hartford,(323) 565-1600,No Data,flo.cde@greendot.org
School,19647330111583,11636,0601657,Los Angeles,Los Angeles Unified,Animo Jackie Robinson High,Active,8/28/2006,No Data,Y,0793,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,Y,Y,N,http://ca.greendot.org/jackierobinson/,34.018395,-118.275616,2/9/2023,3500 South Hill St.,Los Angeles,CA,90007-4333,1149 South Hill St.,Los Angeles,CA,90015,(323) 846-5800,No Data,(323) 846-8760,rob.cde@greendot.org,Kristine Botello,No Data,No Data,rob.cde@greendot.org
School,19647330124008,12908,0601960,Los Angeles,Los Angeles Unified,Animo James B. Taylor Charter Middle,Active,9/3/2013,No Data,Y,1287,Directly funded,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,Y,Y,N,http://ca.greendot.org/taylor,33.934818,-118.259887,2/9/2023,810 East 111th Pl.,Los Angeles,CA,90059-1520,"1149 S. Hill Street, Ste. 600",Los Angeles,CA,90015,(323) 568-8613,No Data,(323) 568-8617,jam.cde@greendot.org,Tiana Diggs,No Data,No Data,jam.cde@greendot.org
School,19647330122481,12690,0602344,Los Angeles,Los Angeles Unified,Animo Jefferson Charter Middle,Active,8/23/2010,No Data,Y,1216,Directly funded,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,Y,Y,N,http://ca.greendot.org/jefferson,34.012710,-118.243982,2/9/2023,1655 East 27th St.,Los Angeles,CA,90011-2202,"1149 S. Hill Street, Ste. 600",Los Angeles,CA,90015,(323) 232-1857,No Data,(323) 565-1610,jms.cde@greendot.org,Edgar Flota,No Data,No Data,jms.cde@greendot.org
School,19647330124016,12935,0601624,Los Angeles,Los Angeles Unified,Animo Legacy Charter Middle,Active,8/15/2011,No Data,Y,1288,Directly funded,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,Y,Y,N,http://ca.greendot.org/legacy,33.920533,-118.306787,2/9/2023,12226 South Western Ave.,Los Angeles,CA,90047-5240,"1149 S. Hill Street, Ste. 600",Los Angeles,CA,90015,(323) 600-6000,No Data,(323) 565-1610,lgc.cde@greendot.org,Jasmia Newman,No Data,No Data,lgc.cde@greendot.org
School,19647330129270,13787,0601649,Los Angeles,Los Angeles Unified,Animo Mae Jemison Charter Middle,Active,8/12/2014,No Data,Y,1624,Directly funded,Traditional,Intermediate/Middle Schools (Public),6,8,Not Virtual,N,Y,Y,N,http://ca.greendot.org/jemison,33.917533,-118.263900,2/9/2023,12700 S. Avalon Blvd.,Los Angeles,CA,90061-2730,"1149 South Hill St., Ste. 600",Los Angeles,CA,90015,(323) 565-4450,No Data,(323) 754-1382,mae.cde@greendot.org,Angela Rodriguez,No Data,No Data,mae.cde@greendot.org
School,19647330106849,10849,0602257,Los Angeles,Los Angeles Unified,Animo Pat Brown,Active,9/5/2006,No Data,Y,0649,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,Y,Y,N,http://ca.greendot.org/patbrown,33.963087,-118.242160,2/9/2023,8255 Beach St.,Los Angeles,CA,90001-4014,"1149 S. Hill Street, Ste. 600",Los Angeles,CA,90015,(323) 585-3312,No Data,(323) 565-1610,brw.cde@greendot.org,Brian Thomas-Reed,No Data,No Data,brw.cde@greendot.org
School,19647330111575,11635,0601899,Los Angeles,Los Angeles Unified,Animo Ralph Bunche Charter High,Active,8/28/2006,No Data,Y,0781,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,Y,Y,N,http://ca.greendot.org/ralphbunche/,34.012710,-118.243982,2/9/2023,1655 East 27th St.,Los Angeles,CA,90011-2202,"1149 S. Hill Street, Ste. 600",Los Angeles,CA,90015,(323) 232-9436,No Data,(323) 232-9440,bun.cde@greendot.org,Ryan McDonnell,No Data,No Data,bun.cde@greendot.org
School,19647330102434,10836,0602435,Los Angeles,Los Angeles Unified,Animo South Los Angeles Charter,Active,9/7/2004,No Data,Y,0602,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,Y,Y,N,http://ca.greendot.org/southla,33.933015,-118.308295,2/9/2023,11130 Western Ave.,Los Angeles,CA,90047-4845,"1149 S. Hill St., Ste. 600",Los Angeles,CA,90015,(323) 779-0544,No Data,(323) 779-0565,sla.cde@greendot.org,Nyesha Philpot,No Data,No Data,sla.cde@greendot.org
School,19647330106831,10848,0602461,Los Angeles,Los Angeles Unified,Animo Venice Charter High,Active,9/1/2004,No Data,Y,0648,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,Y,Y,N,http://ca.greendot.org/venice,33.997083,-118.463576,2/9/2023,820 Broadway St.,Venice,CA,90291-3408,"1149 South Hill St., Ste. 600",Los Angeles,CA,90015,(310) 392-8751,No Data,(323) 565-1610,ven.cde@greendot.org,Mack Mossett,No Data,No Data,mmossett@animo.org
School,19647330111625,11640,0602219,Los Angeles,Los Angeles Unified,Animo Watts College Preparatory Academy,Active,9/4/2007,No Data,Y,0783,Directly funded,Traditional,High Schools (Public),9,12,Not Virtual,N,Y,Y,N,http://ca.greendot.org/watts,33.917952,-118.265241,2/9/2023,12628 Avalon Blvd.,Los Angeles,CA,90061-2728,"1149 S. Hill Street, Ste. 600",Los Angeles,CA,90015,(323) 756-3930,No Data,(323) 756-3947,wat.cde@greendot.org,Ifeoluwa Oyedele,No Data,No Data,wat.cde@greendot.org
School,19647336015812,02817,No Data,Los Angeles,Los Angeles Unified,Ann Street Elementary,Active,7/1/1884 12:00:00 AM,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,http://ann-lausd-ca.schoolloop.com,34.064925,-118.230493,2/9/2023,126 East Bloom St.,Los Angeles,CA,90012-1902,126 East Bloom St.,Los Angeles,CA,90012-1902,(323) 221-3194,No Data,(323) 225-6079,No Data,Jose Hernandez,No Data,No Data,jhern59@lausd.net
School,19647336015820,02818,No Data,Los Angeles,Los Angeles Unified,Annalee Avenue Elementary,Active,7/1/1965,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,6,Not Virtual,N,N,Y,N,www.annalee-lausd-ca.schoolloop.com,33.854844,-118.252927,2/9/2023,19410 South Annalee Ave.,Carson,CA,90746-2687,19410 South Annalee Ave.,Carson,CA,90746-2687,(310) 537-4740,No Data,(310) 764-4729,No Data,Emily Barbee,No Data,No Data,ems9856@lausd.net
School,19647336015838,02819,No Data,Los Angeles,Los Angeles Unified,Annandale Elementary,Active,7/1/1912,No Data,N,No Data,No Data,Traditional,Elementary Schools (Public),K,5,Not Virtual,N,N,Y,N,www.annandale-lausd-ca.schoolloop.com,34.128343,-118.187007,2/9/2023,6125 Poppy Peak Dr.,Los Angeles,CA,90042-1331,6125 Poppy Peak Dr.,Los Angeles,CA,90042-1331,(323) 254-9168,No Data,(323) 254-3023,No Data,Veronica Vega,No Data,No Data,vvega1@lausd.net
